order_id,payment_type,payment_installments,total_payment_value
4bc02f69f5f74,credit_card,8,190.87
c301f6b00f867,credit_card,7,73.56
193f92ef585c0,credit_card,2,104.76
49e8098d3d30d,credit_card,3,225.72
7afbe612230ad,credit_card,1,55.60
6b9b738f5e5bb,credit_card,4,92.30
0a0ae1fc5169c,boleto_ticket,1,325.93
02c3719c7fefb,credit_card,1,59.24
413158aafcfce,credit_card,7,70.12
85df00132a0e5,boleto_ticket,1,58.00
53f3f546fb101,credit_card,8,294.70
9320271ee2f0e,credit_card,2,197.95
a3f033b32e583,credit_card,5,51.84
7f6ad0a4de9a3,credit_card,10,255.84
fb797a82027bb,credit_card,8,165.70
77fc7d072dcf1,credit_card,1,121.87
49b9d4390dd60,debit_card,1,80.75
f09d02c38958c,boleto_ticket,1,38.04
d8e44fcbe5d92,credit_card,4,56.50
b6b7eb4f8f299,credit_card,1,60.85
4a13407a0f951,credit_card,1,63.27
9be42ea9e6b81,credit_card,5,248.91
e12153b2ba6f7,credit_card,5,133.90
bc52f83212940,credit_card,1,23.68
bf4f933ee9383,credit_card,2,129.22
5596ba50471a8,credit_card,1,95.31
a2bbb80fd987f,credit_card,4,132.58
68553e142d3ba,credit_card,3,137.17
1c5730283e3d1,credit_card,1,112.92
fae78de0264ef,credit_card,8,136.00
fbf0df362316c,credit_card,1,33.10
210d164814bba,credit_card,5,85.80
4519d0498afb9,boleto_ticket,1,32.68
9c30d1a176ccd,credit_card,2,144.01
646e6231429b8,credit_card,2,196.29
7000fc57eb419,credit_card,1,145.86
7388af86b4357,boleto_ticket,1,217.78
774b8c258ab1b,credit_card,3,731.37
a18488287c638,credit_card,4,217.78
a0b057cc9b34d,credit_card,10,138.21
117ce8763ed09,credit_card,4,142.01
23f1f6ea2e797,credit_card,1,65.38
6bd15abcccd7c,credit_card,1,54.00
bf7dc4bd9647c,credit_card,8,80.12
5c6c22cd1fbcf,boleto_ticket,1,187.43
12c35cbcb9353,credit_card,1,153.50
7249fd41ecc57,credit_card,1,110.70
3c8876c4e65d6,credit_card,7,146.24
1767c12538d2e,credit_card,1,119.84
76754c14ac700,credit_card,15,"1,471.51"
75679c2166135,credit_card,1,107.89
411b89b17b686,"voucher, credit_card",2,257.99
f2bfe1bd26ff0,credit_card,10,225.71
ed9ddfa50a5c7,boleto_ticket,1,155.73
c94ad4a4e74cb,credit_card,3,96.02
1131445308af3,credit_card,2,210.92
5189ec6a758d1,boleto_ticket,1,486.30
2050ad40af4a1,credit_card,3,238.08
59af666ff485e,credit_card,3,83.41
b770708f200a5,credit_card,3,147.45
0f6a5e001d765,credit_card,5,117.94
3c8f345617971,credit_card,6,183.85
eb3145c4c7852,credit_card,5,67.50
b5585a76065d8,credit_card,4,116.94
b957649c9c4a2,credit_card,2,90.58
f6e3e816961a8,credit_card,1,50.10
a933a1cfcef0b,credit_card,3,64.62
215235c1076a5,credit_card,2,132.13
6da34f3dfb425,credit_card,1,116.36
cb3830ca9b6a2,credit_card,5,84.03
9f39476a1a427,credit_card,1,36.35
fe5d94f3618a3,credit_card,1,108.21
eb7ad8d47198e,credit_card,1,163.83
5b4bb40af105a,credit_card,1,31.77
ed63e833ff7bc,credit_card,1,188.94
41d1a305cc4fa,credit_card,3,65.10
ff455a6610e60,credit_card,4,320.07
573ef55306ad3,credit_card,1,73.34
0c91c455e54a0,credit_card,2,56.86
53426344df827,credit_card,2,125.61
3d4a362bbd0d5,credit_card,1,110.70
d5292fc07336d,boleto_ticket,1,102.33
c20a9463bc71f,credit_card,1,70.72
54ac5e805f367,credit_card,1,54.42
2dd08b37e6f6d,"credit_card, voucher",1,112.71
9d43eae4265e0,credit_card,2,155.73
97f6c1a45b111,boleto_ticket,1,148.06
3030ecb3d8fe7,voucher,1,157.21
bc5ceab809566,boleto_ticket,1,41.00
e51859060148b,credit_card,3,864.13
288edb39d342a,credit_card,4,115.13
0aea55dc79bd3,credit_card,1,50.74
8b2f04f2af662,credit_card,1,56.00
9b0efb576d4ca,boleto_ticket,1,48.27
b3b9c1369a253,credit_card,1,64.11
93ee500badbf6,credit_card,3,49.59
a64331bf99296,boleto_ticket,1,139.98
1f0fb6a01c3a9,credit_card,3,37.84
bbdac09ad63c3,credit_card,10,349.08
b836b6f574b4f,credit_card,3,186.45
11bd7e472871b,credit_card,8,81.72
f97e4328f5445,credit_card,1,50.70
712ddc71860c2,credit_card,6,156.28
710770b89a921,credit_card,6,65.11
4813c50ecccee,boleto_ticket,1,41.00
006dd93a0fe7f,credit_card,3,57.68
05d277009ed67,credit_card,5,254.76
db7c885e73782,credit_card,2,241.21
e08f769871ce1,boleto_ticket,1,104.96
dfa7d3a552b43,credit_card,2,309.12
8cf0fdbce7626,credit_card,3,158.09
405a302bbae9b,boleto_ticket,1,97.87
a0331001066cf,credit_card,1,96.31
ec727b988fe0b,credit_card,1,41.84
cd746acc21a8e,credit_card,10,150.04
32569fd4344ed,"voucher, credit_card",7,385.11
c1c717435f467,credit_card,8,225.96
3ce16e6a31afc,credit_card,10,129.90
f3f075f977100,credit_card,4,305.63
06661ca3e62fd,credit_card,4,53.27
e14fbb02caf75,credit_card,1,124.52
0a7af3ee2198e,boleto_ticket,1,98.56
280401cf663d2,credit_card,2,204.18
0b339d6af29a7,credit_card,10,"1,166.43"
4b939bfcb69d1,credit_card,1,49.00
dc96a10b8f2a2,"voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher, credit_card",1,"-1,913.93"
7d07b6015f0a1,boleto_ticket,1,294.14
afa17ec7ddcea,credit_card,7,79.61
1cbc5da02217d,credit_card,2,181.76
bf9a3a71ef405,credit_card,4,70.83
8713b60b8f1a9,credit_card,1,48.69
369cb11a6f244,"voucher, credit_card",1,63.10
4338e6c66b6cb,credit_card,8,198.66
a4d7c8ca7d7c9,boleto_ticket,1,73.34
57fac975255dd,credit_card,2,116.12
55b2caddc6676,boleto_ticket,1,226.12
a8aa2c8222e2b,credit_card,3,229.63
b624039c227a6,credit_card,6,65.71
e340659ba63f4,credit_card,1,32.99
9edd9092e47c3,credit_card,5,133.05
d6232406cb07f,credit_card,5,51.69
096b26a803956,boleto_ticket,1,85.18
2f92b884cdf1d,credit_card,1,61.36
b4e2eb46043c6,credit_card,3,82.73
9646b56229076,credit_card,6,117.47
56ec7c42b3123,boleto_ticket,1,117.42
593b6e1294414,credit_card,2,150.05
85bbb7e1ce4ca,credit_card,3,68.59
69bfec1e0c690,boleto_ticket,1,41.50
61a85d7a65903,credit_card,8,177.90
aadd5a02d70e2,boleto_ticket,1,118.68
f6cbd0629ae9f,"credit_card, credit_card",2,84.11
5d78d1a368d0e,credit_card,5,73.03
a34ee403f0dda,credit_card,3,149.51
0435b6405ea78,credit_card,4,154.14
16131936722a0,credit_card,4,231.99
e5f3aa66666b5,boleto_ticket,1,68.73
b64b15d838863,credit_card,1,47.74
f11d42bc5c635,credit_card,8,276.68
66608df383861,credit_card,3,128.26
d48783e5e8cff,credit_card,1,30.96
a212cdc282082,"voucher, credit_card",4,147.05
bc58b9c5a7269,credit_card,2,28.09
44029f3ab2219,credit_card,3,120.87
33ef078e67c5b,credit_card,6,62.65
ab0425da95d4b,credit_card,3,158.22
eb9236e167724,credit_card,10,157.07
65650a90348cf,credit_card,2,134.94
a4efaf078c1e5,credit_card,2,118.02
5f67e1de7a0e7,credit_card,10,412.16
2f6c00b0c3dd1,credit_card,10,379.67
7f2f81fc5bbf3,credit_card,1,51.73
b28cd86f6123e,credit_card,2,54.00
9eee57c871abb,credit_card,8,87.73
66656ded6678c,credit_card,8,122.40
121bf081de607,boleto_ticket,1,262.10
b483e4df91e15,credit_card,2,58.99
7ff3ca36fb744,credit_card,1,99.78
756263d5c6df8,credit_card,7,71.14
71f2cbb2c2053,credit_card,10,116.96
aeb12b6968325,boleto_ticket,1,37.86
fe9a6ded9077a,credit_card,10,215.55
e0b23e15ee91c,credit_card,3,37.44
9f98d6834b562,credit_card,6,316.76
a4df4e25239a7,credit_card,1,213.14
a376233f0922a,credit_card,2,137.32
b86ddd3a9266c,credit_card,5,407.67
9fa33ff6c55e6,credit_card,3,89.88
eabfb8c793ddb,boleto_ticket,1,374.28
a717635f540ed,boleto_ticket,1,33.23
30c26d910106d,credit_card,3,114.35
dca86af4b6c2b,boleto_ticket,1,434.26
3fa84002b4d96,credit_card,3,113.56
0df706ef2b669,credit_card,3,142.19
db883923d6662,credit_card,5,563.16
914850cc7d0bb,credit_card,2,131.46
b16eb7fa8f11d,credit_card,9,188.34
0e91a4b5a52d7,boleto_ticket,1,36.00
296b145b35c49,credit_card,4,41.68
4d19a8aa52c20,voucher,1,52.09
b65d27c881c4c,credit_card,1,92.32
b669db9e53194,credit_card,10,154.42
1e648b262d33c,credit_card,1,82.12
e95fc2887ef3b,credit_card,1,79.33
4c34990811a2f,boleto_ticket,1,168.14
700bf33b0221d,boleto_ticket,1,42.11
2b3c1139f5d6e,credit_card,10,148.15
ce8502f313f34,credit_card,4,45.55
fdb6e6f6222a6,credit_card,3,71.71
b4568e994591b,credit_card,1,71.62
378035fff9be1,boleto_ticket,1,33.42
4c57f5ba154a7,credit_card,6,151.01
499331821720b,credit_card,10,133.98
c698448103b6e,credit_card,9,180.60
befae3f4eb668,credit_card,8,173.13
194e7b3077252,credit_card,1,54.60
3d7fb181e4a95,"voucher, credit_card",1,62.41
a867d7711d074,credit_card,6,62.27
43054554816a7,boleto_ticket,1,626.48
1c81cde1810d7,credit_card,4,44.53
5db2efd10760c,credit_card,4,77.09
dc8813f219a72,credit_card,5,255.92
44e5e4001bca5,credit_card,3,31.67
2582e2f6cd424,boleto_ticket,1,387.78
762acc14cee12,credit_card,7,154.73
9fc9a2250ead7,credit_card,2,94.65
67d4138e2c3d9,boleto_ticket,1,108.88
c000553f153b0,credit_card,9,99.43
2c8d33bccc430,credit_card,1,92.90
2e2e888a193a4,credit_card,5,399.72
d66cc623aaa50,credit_card,8,199.59
762a4720640fc,boleto_ticket,1,42.58
5260430cd3318,credit_card,2,64.10
3b2cfac4a3ef3,credit_card,10,294.70
cf3732d48a3a2,credit_card,6,139.09
7581c73f935a7,credit_card,2,49.42
d556bddc4bd65,credit_card,1,95.00
c1712ea1ef0c3,credit_card,2,186.70
6b368377796bf,credit_card,2,33.09
0b24d56328dbc,credit_card,1,80.10
4692a97bd951d,boleto_ticket,1,81.78
e2a0a73b429bf,credit_card,4,45.09
d6b16ca37c1c1,boleto_ticket,1,124.39
189622538e07e,voucher,1,144.75
41ec8d4e2b779,credit_card,5,708.95
2b5d33deb3de6,credit_card,2,24.94
0efd49db0079c,boleto_ticket,1,41.21
09045c989e2ba,credit_card,10,106.11
3dcf2c44274b5,boleto_ticket,1,66.04
c9cb987706240,credit_card,1,75.08
83832dc7df962,boleto_ticket,1,173.84
2573405e38936,credit_card,5,154.14
0807efb2d2a9c,boleto_ticket,1,61.00
5f890a578d238,credit_card,4,52.53
55e68aeeff145,credit_card,3,95.09
5509f22ba33ef,credit_card,6,64.00
539421b6bd7d9,credit_card,10,686.10
0ba2b0c749732,credit_card,3,218.11
0350fc2fd4bdc,credit_card,4,89.58
927444bd68c5e,credit_card,3,83.43
d952367590d14,credit_card,1,146.68
18c2128c9b903,boleto_ticket,1,124.02
d8cac72679c20,credit_card,2,86.15
c5cb8fb705d54,credit_card,2,314.92
9ba4f10e56461,credit_card,6,625.40
bf40727938cab,credit_card,6,235.27
21b47d698faa8,boleto_ticket,1,163.24
830f6a861fd1a,credit_card,2,130.00
19a8dde14b776,credit_card,1,38.20
1ffe645f5ed04,credit_card,1,166.50
1fe0c961c8451,boleto_ticket,1,47.69
6d02a07514d1c,credit_card,10,207.90
3f4f4e393b7df,credit_card,1,61.10
94dccb86c99b0,"voucher, credit_card",2,32.09
68723a08ed7d4,credit_card,10,283.33
765208d6cc670,credit_card,10,101.25
b35514621238a,credit_card,4,430.12
a3b5d6eb879da,boleto_ticket,1,82.98
c1e073b2b381a,debit_card,1,62.68
ce1d438eb023e,credit_card,6,140.63
92ea21563d087,credit_card,4,386.76
07ad2adb925c9,boleto_ticket,1,73.04
21fdf64d00803,credit_card,6,475.01
d2e15dd304610,credit_card,4,110.19
d44cb5d79a25b,credit_card,3,39.84
a50d20eee3d33,boleto_ticket,1,49.70
73fc7a0a377eb,credit_card,8,397.26
7ddd222300407,credit_card,1,95.02
8fd96ccb93855,boleto_ticket,1,67.59
6ba4f27b4552b,boleto_ticket,1,112.42
9e7298965c94d,credit_card,1,28.00
6c601e4b14d8f,"voucher, voucher",1,44.10
dd3d730621ca4,credit_card,5,262.94
20246b4fcb8fd,boleto_ticket,1,40.27
b2fdce0176ce2,credit_card,1,84.77
1f7ff28b2872e,boleto_ticket,1,151.90
7201c5ad540f4,credit_card,4,93.84
e30320ae1b084,boleto_ticket,1,24.86
378d036a31526,credit_card,1,248.66
714116c0032a9,credit_card,2,159.12
2478dd8d8dbf6,credit_card,4,41.85
b9374fe7649ab,credit_card,6,362.93
c4bb1fb067e11,credit_card,4,136.66
5cfb9f88bb622,credit_card,1,199.51
544b981ef2986,credit_card,1,68.12
a01517f66ceea,credit_card,2,52.77
5c6f085cb7eef,boleto_ticket,1,811.77
25e5f676c45c5,debit_card,1,98.81
5ddbd51ef648d,credit_card,2,108.06
0957ed7c61497,credit_card,4,157.99
cbe9eaae5f864,credit_card,8,119.81
0c02004bb781d,boleto_ticket,1,284.90
2b71ff441204b,"credit_card, voucher",1,46.99
68c3f2be84388,"credit_card, voucher",6,150.32
6a4d41b381fa7,credit_card,2,137.08
8a1201e3eeba7,credit_card,2,24.68
05c180e0c0649,credit_card,6,63.52
a9be69cc03217,credit_card,1,74.16
5f90a6e668e1a,credit_card,1,33.51
04dd5a4fef047,credit_card,3,417.02
69cfe2d8189d2,boleto_ticket,1,125.12
ab46b20f25e63,credit_card,5,289.51
5add03a890572,credit_card,3,96.80
e01734f478d7d,credit_card,1,175.87
1afd8f7fd264d,boleto_ticket,1,25.51
dac8bbbb37ee5,credit_card,2,137.53
e48247abcf422,boleto_ticket,1,200.28
69a2a9d2b56ff,credit_card,7,73.48
074d6ab746260,credit_card,1,111.81
08b57d35ba831,credit_card,10,793.27
a077220d423e1,credit_card,2,22.77
746de2b1764b9,credit_card,5,262.75
4180187ac1466,credit_card,5,56.50
3b4f913612374,credit_card,10,157.41
03f279ac2be3e,voucher,1,108.19
3b21245d0310d,credit_card,4,99.55
d3e0a00d8e1ff,credit_card,1,92.55
b5620cf3f8599,credit_card,4,444.92
8d1d0954625c5,credit_card,1,76.94
165db294683d2,credit_card,1,41.27
4af9137b3fc7d,credit_card,1,57.75
e2cfe4f677525,boleto_ticket,1,135.19
397734968a763,credit_card,8,83.25
80745190e6059,credit_card,2,40.42
a8f5a2d1fdc7d,credit_card,1,47.59
b8bf84da2a9d6,boleto_ticket,1,55.00
f03bbe0c4120e,boleto_ticket,1,126.33
dfa3654362a7c,boleto_ticket,1,69.50
d02a277c5ad59,credit_card,1,127.50
d8e0ade2aff1f,credit_card,2,24.77
610d9901d0e1d,"credit_card, voucher",1,85.16
dff6edeb502ef,boleto_ticket,1,144.13
b13efaabc614b,credit_card,1,107.75
06450a995b64f,credit_card,3,335.48
eb95314fe4118,credit_card,1,66.74
f351c996796b8,credit_card,6,403.95
fc0e0861e36d8,credit_card,1,106.25
31b9cfe6985a0,credit_card,1,199.81
43df36394213d,boleto_ticket,1,27.77
cfcdae75d9917,credit_card,6,166.23
6491197892aa6,boleto_ticket,1,173.28
f7a4bebbc9061,credit_card,1,66.99
17c7248861709,boleto_ticket,1,47.68
922d5897e6dae,credit_card,2,135.58
ab19ee5c806e5,"voucher, credit_card",1,28.17
10ef0485c8c80,credit_card,10,249.62
20be6d524f20f,credit_card,2,108.28
8eee4e3ace939,credit_card,5,148.15
7000a7e246930,boleto_ticket,1,176.16
dc0d27d9d322c,credit_card,3,182.18
a488041669e80,boleto_ticket,1,46.14
b025aec65acbd,credit_card,1,36.28
9bafbb1a932f4,boleto_ticket,1,209.94
f8ac1dd640722,credit_card,2,286.59
d131302fd49a2,credit_card,1,171.32
715822c50992e,credit_card,10,548.45
a9750e0109fc9,credit_card,1,52.98
684e1a3bcf15c,credit_card,5,321.58
b77ffa8e7cf57,credit_card,4,189.02
8d44f99de1daf,credit_card,10,159.39
f594abbc5eb3e,credit_card,5,185.84
c81262181a14d,credit_card,1,139.07
a0ffdf0e5f289,boleto_ticket,1,83.94
793b7a2af52ec,credit_card,5,52.00
2ce7573472dd0,credit_card,5,114.90
87b8f93591b5f,credit_card,3,72.66
652238dcf9342,credit_card,4,46.85
2183890a5c3db,credit_card,3,278.43
0301ec5fa2a1b,credit_card,3,379.20
30c550c659aa5,debit_card,1,31.33
8a7059cbacc3e,credit_card,8,86.73
d967b0652a6b2,credit_card,1,96.70
625f2a3f76721,credit_card,3,192.22
9b85bb511734f,credit_card,3,126.11
c7da360dbb967,"credit_card, voucher, voucher",3,36.75
2360001f73e72,credit_card,2,137.08
ed98c3629fdd1,credit_card,1,176.16
4109e440fec03,credit_card,3,51.98
f25580855a608,credit_card,2,54.00
c6366453971ab,credit_card,1,70.74
810476f583de8,credit_card,7,77.72
2ad5a01a1a30f,credit_card,2,38.42
d0b7e2f4e4f58,boleto_ticket,1,62.78
8f3c9d174b78e,credit_card,3,68.80
c32dd4e862c10,boleto_ticket,1,42.64
1fc4c634944ee,credit_card,1,76.18
4f392b4343bbb,credit_card,1,93.48
8f32eef1637cc,credit_card,10,244.15
bae5464923fdd,credit_card,3,544.18
db7f34031695c,boleto_ticket,1,30.09
3d60316113b98,credit_card,2,161.79
7226fae8a625b,credit_card,6,459.50
523d753e2f0ab,boleto_ticket,1,30.42
2860d205a38e3,credit_card,3,53.08
9cd88ec882ae2,credit_card,10,155.14
7902ef2488d3d,"voucher, credit_card",1,"-1,455.22"
7afca8c0496a4,credit_card,2,58.59
4c5ad842189dc,boleto_ticket,1,26.13
1cb44c04aafa6,"credit_card, voucher, voucher, voucher",1,75.08
a4bc16697d94f,credit_card,1,142.10
27e2a7a0e33f8,credit_card,2,24.95
029e3bd1930a3,credit_card,1,87.64
e821c7a95f24d,"credit_card, voucher",1,125.63
93d2d707bba6e,credit_card,3,135.08
dec0f6c35a997,boleto_ticket,1,65.87
ce3a10f18e351,boleto_ticket,1,102.48
8c9bf4b846b9d,credit_card,7,77.82
344c8651d28ff,credit_card,10,101.73
e5598152571ca,credit_card,1,368.60
24791bd0de8d3,boleto_ticket,1,32.10
34b04c83582f6,credit_card,10,230.10
2d164dcd8796d,credit_card,3,75.03
f3a2f661dd606,credit_card,3,160.40
91051e02d83d3,credit_card,1,151.39
ef99f25f868d1,credit_card,2,71.14
894edb9ed3075,credit_card,1,60.42
bb6963a033fc4,credit_card,4,44.00
f2295ba5c5779,credit_card,5,315.75
a992bef1c5860,credit_card,4,216.06
ef4e152b97e58,credit_card,1,319.11
517b4b3078d73,credit_card,4,89.75
77fff27cf9d15,credit_card,3,57.29
e48654f871de6,boleto_ticket,1,49.64
fc31a6eee6f84,credit_card,1,89.17
95ca5e3682a0d,boleto_ticket,1,221.88
29b9c796543b2,credit_card,4,95.31
421266127280e,boleto_ticket,1,118.17
82a35dafde83b,credit_card,10,221.79
27d3846b1c1ae,voucher,1,27.86
0cd6314f3a8c2,credit_card,1,78.71
65bbd0fa9f42c,credit_card,1,354.64
edee5e94670b2,credit_card,8,"1,079.71"
a1f24d381767e,credit_card,2,56.37
9f8d1797f42bc,credit_card,2,155.14
c768b18a364d7,boleto_ticket,1,57.91
aa3b1b2de52fa,credit_card,1,76.78
aa2827f74db87,credit_card,3,111.88
f31e4fc65e384,credit_card,1,146.68
ebb1c6419cbb3,credit_card,1,117.53
4c7ee414b0989,credit_card,5,89.56
96e5b542a0e79,credit_card,1,30.35
bfaf706726e63,credit_card,2,217.45
526e739eb7aab,credit_card,1,31.28
e4aac6207fb43,credit_card,3,138.15
491a231ff5876,credit_card,3,163.69
5e08f81feaa6f,credit_card,3,171.22
7c7618bcc1192,credit_card,5,243.01
02671130bc544,credit_card,1,62.51
b354da1b4eb7d,credit_card,2,43.10
9215daf6688c8,credit_card,4,64.00
f7c13cfda3bbc,credit_card,5,105.28
ed6008eb34da7,credit_card,4,90.88
0a18d001e7da0,credit_card,5,99.34
79aa916d3bfdc,boleto_ticket,1,106.99
bed71d6cc296c,credit_card,2,160.45
9fb29d33a6991,credit_card,1,36.84
0cee2d55e15de,boleto_ticket,1,53.27
db75b8347d229,boleto_ticket,1,101.73
b98b6a09d3f7a,boleto_ticket,1,126.72
56142b8a4ae76,"voucher, voucher, credit_card, voucher",1,88.80
34d7c20b22145,credit_card,1,31.75
0c33ff77f6248,credit_card,1,27.77
a7dbcfd2f3d10,credit_card,1,107.78
6a7330ca00487,boleto_ticket,1,45.09
c26280f58368c,credit_card,4,124.52
0b192997aa9af,credit_card,6,66.89
55c8639055bec,credit_card,4,304.52
aa7324a0bc357,credit_card,2,42.77
3fa592ec2eb02,boleto_ticket,1,91.05
8b131540f277f,voucher,1,46.00
332ca35275d23,credit_card,4,40.70
bc1b81643fcff,credit_card,2,102.64
dd08735bbbfb0,boleto_ticket,1,37.62
aed7bed9c16d2,boleto_ticket,1,184.93
8ce7737900897,credit_card,8,369.92
fc3e5ca6c947b,credit_card,2,115.71
bccfad140440f,credit_card,1,112.84
b4411c2f98685,boleto_ticket,1,134.35
ff8780b170cc0,boleto_ticket,1,62.53
704a21021c6fe,boleto_ticket,1,105.06
c4e9cfdc74b20,boleto_ticket,1,44.52
710f0a18c89db,credit_card,2,127.92
053fdc0a19049,credit_card,3,69.71
4c6c2cc1f54cc,boleto_ticket,1,60.78
e3d98821bf194,boleto_ticket,1,24.10
675033703ffc8,boleto_ticket,1,126.26
e632447efb78d,credit_card,1,32.38
084051d15810d,voucher,1,62.68
9edb4a889dc0e,"voucher, credit_card",1,42.11
57caf89a18a44,boleto_ticket,1,24.10
a5002a7889bf9,credit_card,3,77.95
2b9aa1900c103,credit_card,9,150.05
0d0aa4923b77c,credit_card,1,76.11
1fb143a8e5430,credit_card,3,217.55
beece9194180d,credit_card,2,98.23
18e83334fb638,credit_card,2,118.41
3246fd9ab6515,credit_card,2,44.93
961e74753ff4b,credit_card,5,140.51
f1282299be533,boleto_ticket,1,29.47
8c49b448be15d,credit_card,1,39.44
9f1cbf13fc3eb,boleto_ticket,1,305.57
cd49499dcfba1,credit_card,3,94.63
9f63acae39243,boleto_ticket,1,33.98
29bb5a657b538,credit_card,3,131.81
198373a6344a3,credit_card,10,114.34
696e3f55cda4d,voucher,1,42.00
48ac62a6e6077,credit_card,6,295.38
0420db39063f6,"voucher, credit_card",4,-780.36
b55567b910ab5,credit_card,3,310.26
e5cc9af14cb57,credit_card,10,105.28
67204c84dc92c,credit_card,4,227.76
a88fb946d1ecf,credit_card,6,127.24
0f9d5655ff91a,credit_card,10,284.71
9126e0e8010a5,credit_card,1,63.10
f1170cd65d78b,credit_card,10,410.13
130c3fd00d2b4,boleto_ticket,1,271.63
36a5fd584a876,"credit_card, voucher",2,130.00
aead7063fc577,credit_card,2,199.52
5d66766d37194,credit_card,3,161.37
00471470de640,credit_card,5,265.96
14772d70659e4,credit_card,1,46.29
02acaab65f29b,credit_card,4,44.00
42bcfd96f6b48,boleto_ticket,1,44.34
3431f87b3d294,credit_card,2,200.04
66002030e94a6,boleto_ticket,1,103.64
bc46c2d97672b,credit_card,8,171.44
5b6ef630eb35f,credit_card,1,54.00
4e4d9afce91f3,boleto_ticket,1,56.40
3068850d39a74,credit_card,1,170.71
f92c762761040,credit_card,10,239.39
c3d2417357555,credit_card,2,119.94
9105e7e1a67ae,boleto_ticket,1,102.48
3005c054bb1cf,credit_card,1,71.71
eaae5ef5105e6,credit_card,5,84.56
1abad6ecbfc0d,credit_card,5,80.20
2655c6fc64fe7,voucher,1,75.53
3085f16cbd9e2,credit_card,5,71.37
02645c3b669fd,boleto_ticket,1,20.55
c7712cea73839,credit_card,3,35.00
3de14406dfeb3,boleto_ticket,1,119.14
d9e35092c0c10,boleto_ticket,1,123.00
8fc5d99428e6c,credit_card,2,71.14
da9d5d0c22837,boleto_ticket,1,92.37
f0c82aed53065,boleto_ticket,1,41.64
90188416621ef,credit_card,8,337.51
bf0f1ac7d263f,credit_card,1,26.35
9106729ba0418,credit_card,1,67.82
7c1d206cd53a8,credit_card,2,93.57
3.34E+11,boleto_ticket,1,52.27
32219bc5d6025,boleto_ticket,1,85.15
7ece3fb15ebaf,credit_card,3,159.94
d46993fca017e,boleto_ticket,1,67.50
6fafa82f5aaf5,credit_card,2,106.87
db80eb691f491,credit_card,5,54.00
4f4cdc92b5d05,debit_card,1,46.68
71e3b0291df4b,credit_card,3,83.72
0f227f5d7896c,credit_card,1,27.80
fdc25944a8272,credit_card,4,138.17
33d42512b6e53,credit_card,10,228.71
832e0a6e023a2,credit_card,4,112.43
38c5293c0ecdf,credit_card,8,570.88
05fdfffce4e0c,credit_card,1,158.52
ea7e52fd75bc2,boleto_ticket,1,140.08
efc59e4ab1a43,credit_card,5,54.06
546c8932a5a91,credit_card,10,102.56
dc81a7aa4ade6,boleto_ticket,1,32.96
5506c6f712eba,credit_card,4,213.19
